respondent_id,party_name,country_name,is_populist,populist_and_farleft,populist_and_farright,income_decile,income_feeling,paid_work,econ_satisfaction,unemp_3m,years_education,financial_difficulty_childhood,immig_same_ethnic,immig_diff_ethnic,immig_poor_nonEU,gay_rights_freedom,gay_adoption_rights,eu_integration,europe_attachment,country_attachment,child_obedience,leader_loyalty,tradition_important,pleasure_important,trust_politicians,trust_parties,trust_parliament,influence_on_politics,confident_participation,active_politics_role,political_interest,left_right_scale,party_closeness,ess_round,age,gender,ethnic_majority_identity,disc_nationality,disc_race,disc_ethnicity,born_in_country,citizen,how_religious,religion_belonging,religion_attendance,vote_x,vote_code,farright,farleft,eurosceptic,in_parliament,partyfacts_id,parlgov_id,vote_y
80100,PDS / Die Linke,Germany,1,1,0,8,2,0,3,2,16,2,2,2,2,1,1,6,7,8,4,3,3,4,3,1,5,2,4,3,2,2,2,11,63,2,1,0,0,0,1,1,0,2,7,1,3.0,0,1,1.0,1.0,86.0,791.0,1
80109,PDS / Die Linke,Germany,1,1,0,2,2,0,6,1,15,5,2,2,3,1,3,7,5,10,2,3,4,2,5,4,5,1,2,2,2,3,1,11,82,2,1,0,0,0,1,1,1,1,7,1,3.0,0,1,1.0,1.0,86.0,791.0,1
80109,PDS / Die Linke,Germany,1,1,0,5,2,1,6,2,20,3,3,3,3,1,2,8,10,10,1,3,3,1,4,4,6,3,2,2,2,4,1,11,52,2,1,0,0,0,1,1,8,1,1,1,3.0,0,1,1.0,1.0,86.0,791.0,1
80109,PDS / Die Linke,Germany,1,1,0,2,2,0,6,1,20,5,2,2,2,2,4,1,8,10,4,3,2,2,7,5,7,3,4,3,1,2,2,11,65,2,1,0,0,0,1,1,2,2,6,1,3.0,0,1,1.0,1.0,86.0,791.0,1
80109,PDS / Die Linke,Germany,1,1,0,10,2,1,3,2,17,4,4,4,4,2,2,7,6,3,2,3,2,2,6,7,3,2,2,2,3,8,1,11,40,1,1,0,0,0,1,1,7,1,3,1,3.0,0,1,1.0,1.0,86.0,791.0,1
80132,Bündnis 90/Die Grünen,Germany,0,0,0,9,2,1,4,1,17,4,2,2,2,1,1,9,5,5,4,4,4,1,3,3,4,1,1,2,3,1,1,11,55,2,1,0,0,0,1,1,4,1,7,1,4.0,0,0,,,,,1
80138,Bündnis 90/Die Grünen,Germany,0,0,0,2,1,0,8,2,12,5,1,2,3,1,1,10,7,8,1,1,2,2,3,3,5,2,1,2,4,5,2,11,61,1,1,0,0,0,1,1,5,1,7,1,4.0,0,0,,,,,3
80138,Bündnis 90/Die Grünen,Germany,0,0,0,10,2,1,6,2,13,5,4,4,4,2,4,7,8,7,3,3,3,2,6,6,6,3,3,4,2,5,2,11,62,1,2,0,0,0,1,1,0,2,7,1,4.0,0,0,,,,,2
80142,CDU/CSU,Germany,0,0,0,9,2,1,7,2,19,5,2,2,2,2,2,7,7,8,2,3,3,1,4,4,6,3,2,1,3,5,2,11,37,1,1,0,0,0,1,1,4,1,6,1,1.0,0,0,,,,,1
80164,Bündnis 90/Die Grünen,Germany,0,0,0,10,1,1,3,2,18,4,1,1,1,2,2,2,8,8,3,4,4,6,7,5,10,4,2,3,1,3,1,11,58,1,1,0,0,0,1,1,4,1,7,1,4.0,0,0,,,,,1
80164,Bündnis 90/Die Grünen,Germany,0,0,0,6,2,1,6,2,13,3,1,1,1,2,2,8,8,8,2,2,5,5,5,5,5,2,1,1,3,5,2,11,26,1,1,0,0,0,1,1,2,1,7,1,4.0,0,0,,,,,1
80164,Bündnis 90/Die Grünen,Germany,0,0,0,9,2,1,3,1,15,3,1,1,1,1,1,5,3,8,4,4,1,4,5,6,7,3,2,2,3,4,2,11,39,2,1,0,0,0,1,1,5,1,6,1,4.0,0,0,,,,,1
80172,CDU/CSU,Germany,0,0,0,7,1,0,6,2,13,2,1,2,2,1,2,7,4,10,2,4,3,2,5,4,6,2,2,3,1,8,1,11,74,1,1,0,0,0,1,1,6,1,7,1,1.0,0,0,,,,,1
80172,CDU/CSU,Germany,0,0,0,1,4,0,3,2,12,2,4,4,4,2,3,1,5,9,4,5,2,5,0,2,0,1,1,3,2,2,1,11,69,2,1,0,0,0,1,1,6,1,6,1,1.0,0,0,,,,,1
80190,CDU/CSU,Germany,0,0,0,9,2,1,3,2,17,3,2,3,3,2,2,4,3,5,2,3,3,3,3,3,3,2,4,2,2,6,1,11,38,1,1,0,0,0,1,1,5,1,5,1,1.0,0,0,,,,,1
80190,CDU/CSU,Germany,0,0,0,9,2,1,5,2,19,5,1,1,1,2,2,8,7,7,1,4,4,2,5,7,8,4,4,3,1,5,1,11,61,2,1,0,0,0,1,1,6,2,5,1,1.0,0,0,,,,,2
80190,CDU/CSU,Germany,0,0,0,7,2,1,4,2,18,4,3,3,3,1,1,5,6,9,4,3,3,2,6,6,7,4,3,3,3,6,2,11,27,2,1,0,0,0,1,1,2,1,6,1,1.0,0,0,,,,,1
80190,CDU/CSU,Germany,0,0,0,4,3,0,3,2,18,5,3,3,3,2,3,5,3,5,2,3,3,3,0,2,0,2,1,2,3,2,2,11,63,2,1,0,0,0,1,1,10,1,3,1,1.0,0,0,,,,,1
80263,Bündnis 90/Die Grünen,Germany,0,0,0,7,1,0,6,2,19,3,1,1,1,2,2,6,8,6,4,3,3,3,6,6,7,3,3,3,1,3,1,11,79,1,1,0,0,0,1,1,7,1,7,1,4.0,0,0,,,,,1
80281,FDP,Germany,0,0,0,8,1,1,7,2,19,5,3,3,3,2,2,8,8,9,2,4,2,3,6,7,7,3,2,2,2,5,2,11,33,2,1,0,0,0,1,1,6,1,7,1,5.0,0,0,,,,,1
80281,FDP,Germany,0,0,0,4,2,0,6,2,15,3,2,3,2,2,4,6,8,8,2,4,2,3,1,4,3,2,2,1,3,2,2,11,55,2,2,0,0,0,1,1,7,1,4,1,5.0,0,0,,,,,1
80281,FDP,Germany,0,0,0,7,2,0,0,2,13,3,2,3,3,5,5,5,8,8,1,3,2,3,1,1,7,3,2,2,2,2,2,11,63,1,1,0,0,0,1,1,8,1,4,1,5.0,0,0,,,,,1
80307,CDU/CSU,Germany,0,0,0,5,2,0,2,2,13,4,2,2,2,2,3,5,5,5,2,3,2,2,3,3,2,2,1,1,3,1,2,11,75,1,1,0,0,0,1,1,7,1,6,1,1.0,0,0,,,,,2
80345,Bündnis 90/Die Grünen,Germany,0,0,0,2,3,0,8,1,11,1,1,1,1,1,1,5,5,5,4,1,6,6,8,8,8,4,3,1,1,1,1,11,75,2,1,0,0,0,1,1,0,2,6,1,4.0,0,0,,,,,1
80379,CDU/CSU,Germany,0,0,0,10,1,1,5,2,15,2,2,3,2,2,4,8,5,7,2,3,2,2,3,2,5,2,3,3,2,7,1,11,62,1,1,0,0,0,1,1,2,1,7,1,1.0,0,0,,,,,1
80423,Bündnis 90/Die Grünen,Germany,0,0,0,10,1,1,5,2,16,5,1,1,1,1,1,4,5,5,2,3,4,2,7,7,8,3,2,1,3,2,2,11,23,2,1,0,0,0,1,1,2,1,6,1,4.0,0,0,,,,,1
80425,Bündnis 90/Die Grünen,Germany,0,0,0,6,1,0,4,2,18,2,2,3,2,2,2,5,6,8,4,4,2,5,5,5,5,2,3,2,2,5,1,11,78,2,1,0,0,0,1,1,3,2,7,1,4.0,0,0,,,,,1
80454,CDU/CSU,Germany,0,0,0,6,1,1,1,2,18,3,1,1,1,3,3,3,2,3,1,3,4,3,0,0,3,3,5,1,3,5,2,11,29,1,1,0,0,0,1,1,0,2,7,1,1.0,0,0,,,,,1
80475,CDU/CSU,Germany,0,0,0,6,1,0,8,2,13,3,1,2,1,2,2,8,8,8,1,2,2,2,7,7,5,2,2,2,2,5,2,11,70,1,1,0,0,0,1,1,5,2,7,1,1.0,0,0,,,,,1
80475,CDU/CSU,Germany,0,0,0,8,3,1,3,1,11,3,2,2,2,2,2,3,7,9,4,4,4,3,3,3,4,3,2,2,2,4,1,11,55,2,1,0,0,0,1,1,8,1,4,1,1.0,0,0,,,,,1
80496,SPD,Germany,0,0,0,8,1,1,3,1,13,5,1,1,1,1,1,9,8,10,1,2,2,2,6,4,10,2,4,3,1,3,2,11,56,2,1,0,0,0,1,1,0,2,7,1,2.0,0,0,,,,,1
80513,Bündnis 90/Die Grünen,Germany,0,0,0,10,1,1,2,2,16,5,1,2,1,1,1,2,6,8,2,3,3,4,1,0,2,3,3,4,2,1,1,11,58,2,1,0,0,0,1,1,0,2,7,1,4.0,0,0,,,,,1
80522,Bündnis 90/Die Grünen,Germany,0,0,0,3,1,1,8,2,22,5,2,2,2,1,2,8,4,1,4,4,5,5,5,6,9,3,3,2,2,3,1,11,29,1,1,0,0,0,1,1,0,2,7,1,4.0,0,0,,,,,1
80529,CDU/CSU,Germany,0,0,0,10,1,1,4,2,25,5,1,2,2,1,2,7,8,8,3,4,4,2,7,6,5,4,4,4,1,6,2,11,58,1,1,0,0,0,1,1,3,1,6,1,1.0,0,0,,,,,1
80538,CDU/CSU,Germany,0,0,0,4,1,0,6,1,14,5,2,3,3,5,5,8,9,10,2,2,2,4,4,4,4,1,2,1,2,7,1,11,73,2,1,0,0,0,2,1,5,1,4,1,1.0,0,0,,,,,1
80538,CDU/CSU,Germany,0,0,0,2,1,1,6,2,14,4,1,1,1,1,1,3,2,9,2,3,2,4,6,6,8,3,2,2,2,6,1,11,49,1,1,0,0,0,1,1,0,2,5,1,1.0,0,0,,,,,1
80538,CDU/CSU,Germany,0,0,0,4,2,1,2,2,14,5,2,2,1,2,2,5,5,6,3,3,3,3,2,1,3,2,1,1,3,6,2,11,33,2,1,0,0,0,1,1,3,2,6,1,1.0,0,0,,,,,1
80556,SPD,Germany,0,0,0,3,2,0,4,2,11,5,3,2,3,2,2,3,4,10,2,2,4,2,1,4,1,2,2,2,1,2,1,11,76,1,1,0,0,0,1,1,0,2,7,1,2.0,0,0,,,,,1
80636,SPD,Germany,0,0,0,10,2,1,7,1,13,5,2,2,2,1,1,8,3,3,4,3,2,3,2,2,2,2,4,3,3,5,2,11,41,2,1,0,0,0,1,1,4,1,6,1,2.0,0,0,,,,,1
80674,CDU/CSU,Germany,0,0,0,2,2,1,3,2,12,3,1,2,2,2,2,8,8,9,1,2,1,2,0,1,0,3,2,2,1,8,2,11,57,2,2,0,0,0,1,1,3,2,5,1,1.0,0,0,,,,,1
80681,SPD,Germany,0,0,0,10,1,1,1,1,17,4,2,2,2,1,1,9,10,10,1,1,2,1,10,10,10,5,5,5,1,3,1,11,58,2,1,0,0,0,1,1,2,2,7,1,2.0,0,0,,,,,1
80708,CDU/CSU,Germany,0,0,0,3,1,1,4,2,14,5,3,3,2,2,1,4,2,2,2,2,1,1,3,7,5,2,1,2,3,7,2,11,22,1,1,0,0,0,1,1,3,2,7,1,1.0,0,0,,,,,1
80711,CDU/CSU,Germany,0,0,0,7,1,0,4,2,18,5,2,2,2,1,2,5,8,10,5,4,3,5,1,5,8,3,4,2,2,6,1,11,69,1,1,0,0,0,1,1,1,1,7,1,1.0,0,0,,,,,1
80740,SPD,Germany,0,0,0,7,1,1,7,2,17,4,1,1,1,1,5,8,9,8,2,2,3,2,4,4,4,2,3,2,3,3,1,11,56,2,1,0,0,0,1,1,0,2,7,1,2.0,0,0,,,,,1
80763,Freie Wähler,Germany,0,0,0,7,1,0,4,1,11,3,1,3,4,2,2,3,8,8,2,2,5,3,0,0,0,1,2,1,3,5,1,11,70,1,1,0,0,0,1,1,0,2,7,1,7.0,0,0,,,,,1
80767,CDU/CSU,Germany,0,0,0,10,1,1,4,2,17,5,1,2,2,1,1,7,7,9,3,2,2,4,6,5,9,3,3,3,2,7,2,11,59,2,1,0,0,0,1,1,7,1,5,1,1.0,0,0,,,,,1
80768,Bündnis 90/Die Grünen,Germany,0,0,0,8,2,1,7,2,13,4,2,3,3,1,1,10,10,10,2,2,2,3,6,6,8,3,4,2,1,2,1,11,47,1,1,0,0,0,1,1,9,1,2,1,4.0,0,0,,,,,1
80774,Alternative für Deutschland,Germany,1,0,1,3,2,0,1,2,12,5,2,2,1,2,1,1,2,3,2,4,2,2,0,0,0,1,2,1,3,5,1,11,65,2,1,0,0,0,1,1,0,2,7,1,6.0,1,0,1.0,1.0,1976.0,2253.0,1
80774,Alternative für Deutschland,Germany,1,0,1,8,2,1,4,2,14,3,1,2,2,4,5,5,7,7,2,4,1,3,4,4,4,2,2,2,2,5,2,11,54,1,1,0,0,0,1,1,7,1,4,1,6.0,1,0,1.0,1.0,1976.0,2253.0,1
80781,CDU/CSU,Germany,0,0,0,8,1,1,5,1,12,2,1,2,2,1,1,8,8,9,1,2,2,4,5,3,0,3,3,1,2,8,2,11,58,2,1,0,0,0,1,1,8,1,4,1,1.0,0,0,,,,,1
80814,Bündnis 90/Die Grünen,Germany,0,0,0,10,2,1,4,2,24,3,1,1,1,2,2,8,8,3,4,3,3,3,4,4,8,2,2,2,2,2,1,11,44,2,1,0,0,0,1,1,0,2,7,1,4.0,0,0,,,,,1
80814,Bündnis 90/Die Grünen,Germany,0,0,0,4,2,0,3,2,4,5,3,3,3,2,2,5,0,6,2,2,2,5,3,5,5,2,2,3,2,5,1,11,78,2,1,0,0,0,1,1,6,1,3,1,4.0,0,0,,,,,1
80837,CDU/CSU,Germany,0,0,0,5,1,1,4,2,13,2,2,2,2,2,4,8,7,9,2,3,2,3,1,2,2,2,2,2,1,5,2,11,63,2,1,0,0,0,1,1,6,1,4,1,1.0,0,0,,,,,1
80845,SPD,Germany,0,0,0,7,1,1,7,1,16,3,1,2,2,1,1,8,6,5,4,4,5,6,8,6,9,3,2,1,2,4,1,11,67,2,1,0,0,0,1,1,5,1,7,1,2.0,0,0,,,,,1
80931,CDU/CSU,Germany,0,0,0,8,2,0,7,2,13,4,1,2,2,2,2,5,4,5,3,4,4,4,4,4,5,3,3,2,2,7,2,11,62,1,1,0,0,0,1,1,6,1,4,1,1.0,0,0,,,,,1
80931,CDU/CSU,Germany,0,0,0,2,2,1,8,2,11,2,2,2,2,1,1,10,10,10,2,2,1,1,10,10,10,1,1,1,2,5,1,11,50,2,1,0,0,0,2,1,8,1,3,1,1.0,0,0,,,,,3
80937,CDU/CSU,Germany,0,0,0,9,1,0,4,2,15,3,2,2,3,2,2,7,8,8,3,3,2,5,5,5,7,3,4,3,1,5,1,11,68,1,1,0,0,0,1,1,4,1,6,1,1.0,0,0,,,,,1
81032,FDP,Germany,0,0,0,9,1,1,2,2,13,4,2,4,3,3,4,3,6,7,1,2,2,2,2,2,1,2,1,2,3,5,2,11,45,2,1,0,0,0,2,1,6,1,5,1,5.0,0,0,,,,,1
81078,CDU/CSU,Germany,0,0,0,10,1,1,6,2,17,5,2,3,3,2,2,4,6,9,2,3,2,3,3,3,4,3,4,3,2,6,1,11,52,1,1,0,0,0,1,1,2,2,7,1,1.0,0,0,,,,,1
81082,SPD,Germany,0,0,0,6,1,0,4,2,11,4,2,3,3,1,2,10,10,10,2,4,2,2,0,0,0,1,2,2,1,5,2,11,72,1,1,0,0,0,1,1,5,2,7,1,2.0,0,0,,,,,1
81099,SPD,Germany,0,0,0,3,2,1,5,2,18,5,1,1,1,1,1,9,9,8,5,3,6,6,7,6,8,3,2,1,2,4,1,11,60,2,2,0,0,0,1,1,3,1,7,1,2.0,0,0,,,,,1
81230,Alternative für Deutschland,Germany,1,0,1,9,1,1,2,2,12,5,2,2,2,2,2,4,5,7,2,5,2,2,2,2,3,2,3,2,3,8,1,11,27,1,1,0,0,0,1,1,5,1,6,1,6.0,1,0,1.0,1.0,1976.0,2253.0,1
81275,CDU/CSU,Germany,0,0,0,10,1,1,3,2,14,5,1,2,2,1,2,9,9,9,2,2,4,4,5,6,9,4,3,2,2,6,1,11,61,2,1,0,0,0,1,1,0,2,7,1,1.0,0,0,,,,,1
81280,Bündnis 90/Die Grünen,Germany,0,0,0,6,1,1,8,1,19,5,1,1,1,1,2,10,10,10,4,3,5,4,5,6,10,3,5,2,2,3,1,11,47,2,1,0,0,0,1,1,2,2,6,1,4.0,0,0,,,,,1
81290,Die PARTEI,Germany,0,0,0,7,2,1,7,2,13,4,1,1,1,1,1,8,5,5,2,2,5,2,7,7,9,4,4,3,2,4,1,11,20,1,1,0,0,0,1,1,0,2,7,1,9.0,0,0,,,,,1
81292,CDU/CSU,Germany,0,0,0,10,1,1,2,2,24,2,3,3,3,1,3,5,8,8,5,5,3,2,2,1,3,3,4,4,2,5,1,11,36,1,1,0,0,1,1,1,0,2,7,1,1.0,0,0,,,,,1
81347,SPD,Germany,0,0,0,6,2,1,3,2,19,5,1,2,2,1,1,10,9,9,4,4,3,5,7,7,8,4,3,2,2,2,1,11,45,2,1,0,0,0,1,1,5,1,5,1,2.0,0,0,,,,,1
81366,SPD,Germany,0,0,0,7,1,1,4,2,23,5,1,1,1,1,1,10,7,5,4,4,5,1,5,5,5,3,3,2,2,4,2,11,32,1,1,0,0,0,1,1,0,2,7,1,2.0,0,0,,,,,1
81366,SPD,Germany,0,0,0,6,2,1,6,2,20,5,2,2,2,1,1,3,7,10,1,3,1,1,0,1,2,1,3,4,3,7,1,11,60,1,1,0,0,0,2,1,10,1,2,1,2.0,0,0,,,,,3
81366,SPD,Germany,0,0,0,4,1,0,8,2,11,2,2,2,2,2,2,7,3,8,1,1,5,5,3,5,5,2,2,2,2,6,1,11,71,1,1,0,0,0,1,1,5,2,7,1,2.0,0,0,,,,,1
81366,SPD,Germany,0,0,0,7,2,0,2,2,12,4,2,2,2,2,5,3,7,10,1,2,1,3,4,4,4,2,1,2,3,8,2,11,66,1,1,0,0,0,1,1,7,1,5,1,2.0,0,0,,,,,1
81408,CDU/CSU,Germany,0,0,0,5,1,0,7,2,11,5,1,1,2,2,2,6,9,9,2,2,3,4,4,4,5,3,2,2,1,6,2,11,78,1,1,0,0,0,1,1,3,1,6,1,1.0,0,0,,,,,1
81408,CDU/CSU,Germany,0,0,0,3,2,1,10,1,12,2,2,2,2,3,5,5,5,10,2,2,2,2,4,5,5,2,1,2,3,0,1,11,53,2,1,0,0,0,1,1,6,1,4,1,1.0,0,0,,,,,1
81410,CDU/CSU,Germany,0,0,0,5,2,1,3,1,12,5,3,3,3,2,4,9,8,8,2,3,1,3,0,0,0,1,2,1,1,5,2,11,60,1,1,0,0,0,1,1,5,1,5,1,1.0,0,0,,,,,1
81410,CDU/CSU,Germany,0,0,0,4,2,0,6,1,17,2,3,3,4,2,4,5,10,8,3,4,2,4,3,3,5,4,2,3,2,5,1,11,42,1,1,0,0,0,1,1,5,1,5,1,1.0,0,0,,,,,1
81410,CDU/CSU,Germany,0,0,0,5,2,0,3,2,12,3,3,3,3,5,5,1,5,9,1,1,3,3,6,5,6,2,1,1,3,7,2,11,79,1,1,0,0,0,1,1,8,1,2,1,1.0,0,0,,,,,1
81450,Bündnis 90/Die Grünen,Germany,0,0,0,8,1,0,8,2,16,5,2,3,2,1,3,7,8,10,1,2,4,1,3,5,3,2,1,1,2,5,1,11,79,2,1,0,0,0,2,1,0,2,7,1,4.0,0,0,,,,,1
81466,SPD,Germany,0,0,0,10,2,1,5,2,13,5,1,1,1,1,1,5,8,8,2,3,3,4,4,3,5,2,3,2,3,2,2,11,21,2,2,0,0,0,1,1,2,1,7,1,2.0,0,0,,,,,1
81486,Bündnis 90/Die Grünen,Germany,0,0,0,3,2,0,2,2,13,2,1,2,3,2,2,6,8,8,1,2,2,2,6,4,6,3,3,3,2,5,1,11,66,1,1,0,0,0,1,1,6,1,5,1,4.0,0,0,,,,,1
81500,Bündnis 90/Die Grünen,Germany,0,0,0,6,2,1,3,2,17,3,1,1,2,1,1,7,8,5,5,4,4,2,5,5,8,3,2,2,3,3,1,11,24,2,1,0,0,0,1,1,2,2,5,1,4.0,0,0,,,,,1
81525,CDU/CSU,Germany,0,0,0,8,2,0,6,2,18,5,1,2,2,1,1,2,9,8,2,3,2,4,5,7,7,3,4,2,2,5,1,11,69,1,1,0,0,0,1,1,5,1,6,1,1.0,0,0,,,,,1
81536,Alternative für Deutschland,Germany,1,0,1,8,2,1,0,2,13,5,4,4,4,2,5,0,6,4,1,5,1,1,0,0,0,1,5,5,1,10,2,11,58,1,1,0,0,0,1,1,7,1,5,1,6.0,1,0,1.0,1.0,1976.0,2253.0,1
81549,FDP,Germany,0,0,0,10,1,1,2,2,18,5,2,2,2,1,1,8,5,5,2,4,4,3,3,2,4,1,2,1,2,5,1,11,38,1,1,0,0,0,1,1,2,2,5,1,5.0,0,0,,,,,1
81654,SPD,Germany,0,0,0,8,1,1,4,2,20,5,2,2,2,2,4,6,2,2,2,3,3,2,2,2,3,1,3,3,3,7,2,11,37,2,1,0,0,0,1,1,0,2,7,1,2.0,0,0,,,,,1
81668,FDP,Germany,0,0,0,9,1,1,1,2,16,5,3,3,3,1,1,2,0,7,2,2,2,2,2,1,2,2,3,1,2,9,1,11,29,1,1,0,0,0,1,1,0,2,7,1,5.0,0,0,,,,,1
81668,FDP,Germany,0,0,0,3,1,1,8,2,11,5,4,4,4,5,5,0,0,10,1,5,4,4,0,0,0,3,2,3,3,5,2,11,58,1,2,0,0,0,1,1,5,1,5,1,5.0,0,0,,,,,2
81673,CDU/CSU,Germany,0,0,0,7,2,1,7,2,11,5,3,3,4,2,1,6,5,9,2,2,1,2,5,5,5,2,4,2,3,7,2,11,55,1,1,0,0,0,1,1,6,1,6,1,1.0,0,0,,,,,1
81673,CDU/CSU,Germany,0,0,0,1,2,1,5,1,19,5,1,1,1,1,1,10,3,4,5,5,6,4,0,0,3,1,2,1,3,0,1,11,47,2,1,0,0,0,1,1,0,2,7,1,1.0,0,0,,,,,1
81673,CDU/CSU,Germany,0,0,0,7,1,1,7,2,14,5,1,1,1,1,1,5,7,9,3,3,4,5,5,7,9,3,4,3,2,5,2,11,57,1,1,0,0,0,1,1,2,2,7,1,1.0,0,0,,,,,1
81692,PDS / Die Linke,Germany,1,1,0,10,2,1,1,2,14,5,2,3,3,1,1,7,3,3,3,4,6,4,2,1,5,2,3,4,2,5,2,11,59,1,1,0,0,0,1,1,2,2,6,1,3.0,0,1,1.0,1.0,86.0,791.0,1
81722,CDU/CSU,Germany,0,0,0,4,2,0,3,2,16,4,2,3,3,1,2,3,8,9,2,2,2,3,0,1,2,1,2,2,1,5,1,11,66,1,1,0,0,0,1,1,7,1,6,1,1.0,0,0,,,,,1
81722,CDU/CSU,Germany,0,0,0,7,1,1,3,2,25,5,2,2,2,2,1,3,9,9,2,4,3,1,0,2,1,2,2,2,3,8,1,11,35,2,1,0,0,0,1,1,7,1,4,1,1.0,0,0,,,,,1
81740,CDU/CSU,Germany,0,0,0,10,1,1,5,2,13,5,2,2,2,1,1,7,5,6,2,3,5,2,6,6,6,2,3,2,2,5,2,11,21,1,1,0,0,0,1,1,4,1,6,1,1.0,0,0,,,,,1
81740,CDU/CSU,Germany,0,0,0,10,1,1,4,2,15,4,2,2,2,4,5,3,7,10,2,4,1,4,3,3,2,1,1,1,2,5,2,11,36,1,1,0,0,0,1,1,7,1,3,1,1.0,0,0,,,,,1
81767,SPD,Germany,0,0,0,9,1,1,7,2,14,3,1,2,2,1,1,6,7,6,2,2,5,5,7,6,7,3,3,4,1,3,1,11,43,1,1,0,0,0,1,1,0,2,7,1,2.0,0,0,,,,,1
81811,CDU/CSU,Germany,0,0,0,6,1,1,4,2,12,2,1,2,4,1,3,3,3,3,1,2,3,3,5,5,5,4,4,1,3,6,2,11,63,1,1,0,0,0,1,1,7,2,7,1,1.0,0,0,,,,,1
81840,SPD,Germany,0,0,0,6,2,0,7,2,12,5,2,3,3,2,2,8,10,9,2,2,4,4,6,7,7,3,2,2,3,5,2,11,70,2,1,0,0,0,1,1,7,1,5,1,2.0,0,0,,,,,1
81840,SPD,Germany,0,0,0,2,2,1,5,2,15,2,2,2,2,2,4,9,8,8,2,2,2,2,5,2,5,2,3,2,3,3,1,11,65,2,2,0,0,0,2,1,4,2,5,1,2.0,0,0,,,,,1
81840,SPD,Germany,0,0,0,8,2,1,3,1,16,4,2,2,3,3,3,5,7,7,2,3,2,2,3,2,5,2,2,2,3,5,2,11,47,2,1,0,0,0,1,1,3,1,5,1,2.0,0,0,,,,,2
81840,SPD,Germany,0,0,0,8,1,1,7,2,20,5,3,3,3,1,1,4,7,8,2,3,2,4,5,6,8,3,3,4,1,4,2,11,32,1,1,0,0,0,1,1,4,2,6,1,2.0,0,0,,,,,1
81869,SPD,Germany,0,0,0,3,2,0,0,2,12,3,1,3,3,2,1,10,5,10,2,2,2,2,3,2,5,2,2,1,3,0,1,11,75,1,1,0,0,0,1,1,3,2,5,1,2.0,0,0,,,,,1
81890,CDU/CSU,Germany,0,0,0,5,1,1,7,2,15,2,2,2,2,1,1,5,8,10,2,2,2,3,5,5,5,3,2,1,3,5,1,11,56,2,1,0,0,0,1,1,5,1,7,1,1.0,0,0,,,,,1
81890,CDU/CSU,Germany,0,0,0,6,2,1,7,1,13,3,1,1,2,2,1,5,4,7,2,3,3,2,5,5,8,3,1,2,3,6,1,11,53,1,1,0,0,0,1,1,7,2,6,1,1.0,0,0,,,,,1
81905,CDU/CSU,Germany,0,0,0,8,1,0,8,2,17,5,2,3,3,2,3,8,9,10,2,4,2,5,6,6,8,3,3,3,1,7,1,11,64,1,1,0,0,0,1,1,6,1,6,1,1.0,0,0,,,,,1
81907,Bündnis 90/Die Grünen,Germany,0,0,0,9,2,1,7,1,19,3,2,2,2,1,2,8,8,8,4,4,5,4,3,2,7,2,3,3,3,4,2,11,60,1,1,0,0,0,1,1,7,1,6,1,4.0,0,0,,,,,1
81971,Bündnis 90/Die Grünen,Germany,0,0,0,5,1,1,3,1,13,3,2,3,3,2,1,2,3,4,1,2,2,3,0,3,0,3,2,2,3,6,2,11,34,1,1,0,0,0,1,1,2,2,7,1,4.0,0,0,,,,,1
81995,CDU/CSU,Germany,0,0,0,10,2,0,6,2,20,5,3,3,3,2,4,3,8,9,2,2,2,4,4,3,5,2,2,2,1,6,1,11,69,1,1,0,0,0,1,1,6,1,5,1,1.0,0,0,,,,,1
81997,FDP,Germany,0,0,0,8,2,1,4,1,12,3,2,2,2,2,2,5,2,8,4,4,5,3,3,4,6,3,3,2,2,5,2,11,43,2,2,0,0,0,2,1,0,2,7,1,5.0,0,0,,,,,1
81997,FDP,Germany,0,0,0,7,1,1,3,2,14,4,2,2,2,1,1,10,9,9,1,2,5,1,6,6,8,4,5,5,2,7,1,11,24,1,1,0,0,0,1,1,0,2,7,1,5.0,0,0,,,,,1
81997,FDP,Germany,0,0,0,9,2,0,8,2,11,4,1,2,2,2,5,6,4,8,2,3,2,3,4,3,3,2,2,2,3,4,1,11,66,1,1,0,0,0,1,1,5,1,4,1,5.0,0,0,,,,,1
82004,CDU/CSU,Germany,0,0,0,9,1,0,6,2,13,4,2,2,2,1,1,8,7,9,1,1,2,4,9,7,10,4,5,4,1,5,1,11,62,1,1,0,0,0,1,1,5,1,6,1,1.0,0,0,,,,,1
82004,CDU/CSU,Germany,0,0,0,8,1,1,6,2,19,4,1,1,1,2,3,8,7,9,4,4,2,5,6,7,7,3,3,3,2,5,1,11,37,2,1,0,0,0,1,1,8,1,4,1,1.0,0,0,,,,,1
82049,SPD,Germany,0,0,0,9,2,1,4,2,17,3,2,3,3,3,4,6,6,7,2,4,4,2,3,3,4,2,3,2,3,7,2,11,34,1,1,0,0,0,1,1,3,2,6,1,2.0,0,0,,,,,2
82049,SPD,Germany,0,0,0,7,1,1,8,2,19,5,1,1,2,1,1,6,7,7,4,3,4,2,5,6,7,3,1,3,3,7,2,11,26,2,1,0,0,0,1,1,0,2,7,1,2.0,0,0,,,,,1
82064,SPD,Germany,0,0,0,5,1,0,7,1,17,3,3,3,3,1,2,3,3,8,1,2,2,4,3,3,3,2,2,1,1,5,1,11,64,1,1,0,0,0,1,1,0,2,5,1,2.0,0,0,,,,,1
